VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-01 00:27:18,2016-03-01 00:32:25,2,1.36,-73.992591857910156,40.748790740966797,1,N,-73.985557556152344,40.763191223144531,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-03-01 00:27:19,2016-03-01 00:29:25,4,.30,-74.005996704101563,40.740432739257813,1,N,-74.006637573242188,40.744361877441406,1,3.5,0.5,0.5,0.95,0,0.3,5.75
2,2016-03-01 00:27:19,2016-03-01 00:28:45,5,.49,-73.982398986816406,40.731479644775391,1,N,-73.98046875,40.737789154052734,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-03-01 00:27:21,2016-03-01 00:40:32,1,5.61,-73.983871459960937,40.692008972167969,1,N,-73.982383728027344,40.734420776367188,1,18,0.5,0.5,2.9,0,0.3,22.2
2,2016-03-01 00:27:21,2016-03-01 00:33:32,1,1.25,-73.978073120117187,40.745880126953125,1,N,-73.980758666992188,40.756858825683594,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2016-03-01 00:27:22,2016-03-01 00:31:20,1,.80,-73.987022399902344,40.760860443115234,1,N,-73.990196228027344,40.751419067382812,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-03-01 00:27:22,2016-03-01 00:44:46,2,5.19,-74.015830993652344,40.711700439453125,1,N,-73.987777709960937,40.776439666748047,2,18,0.5,0.5,0,0,0.3,19.3
2,2016-03-01 00:27:22,2016-03-01 00:43:06,1,6.12,-73.926338195800781,40.735813140869141,1,N,-73.900787353515625,40.738700866699219,1,19.5,0.5,0.5,5.27,5.54,0.3,31.61
2,2016-03-01 00:27:22,2016-03-01 00:37:18,1,5.50,-73.782203674316406,40.644607543945313,1,N,-73.727790832519531,40.661048889160156,2,16.5,0.5,0.5,0,0,0.3,17.8
2,2016-03-01 00:27:22,2016-03-01 00:36:48,1,3.46,-73.9378662109375,40.812599182128906,1,N,-73.946678161621094,40.772308349609375,1,12.5,0.5,0.5,2.5,0,0.3,16.3
1,2016-03-01 00:27:23,2016-03-01 00:35:23,1,1.60,-74.01556396484375,40.714534759521484,1,N,-74.002677917480469,40.730281829833984,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,2016-03-01 00:27:23,2016-03-01 00:33:26,1,1.26,-73.978851318359375,40.750812530517578,1,N,-73.989418029785156,40.740688323974609,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2016-03-01 00:27:24,2016-03-01 00:43:28,1,4.61,-73.966819763183594,40.792438507080078,1,N,-73.968490600585938,40.758991241455078,1,16.5,0.5,0.5,3,0,0.3,20.8
2,2016-03-01 00:27:24,2016-03-01 00:29:13,1,.64,-73.988075256347656,40.764423370361328,1,N,-73.992843627929687,40.756912231445313,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-03-01 00:27:25,2016-03-01 00:37:54,3,2.86,-73.987197875976563,40.725109100341797,1,N,-73.997100830078125,40.753738403320313,1,10.5,0.5,0.5,3.54,0,0.3,15.34
2,2016-03-01 00:27:25,2016-03-01 00:45:30,1,4.86,-73.990562438964844,40.756065368652344,1,N,-73.919044494628906,40.758811950683594,2,17,0.5,0.5,0,0,0.3,18.3
1,2016-03-01 00:27:26,2016-03-01 00:33:04,1,1.40,-73.983619689941406,40.760578155517578,1,N,-73.984420776367188,40.745353698730469,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2016-03-01 00:27:27,2016-03-01 00:36:17,1,1.80,-74.002876281738281,40.733753204345703,1,N,-73.989013671875,40.745491027832031,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,2016-03-01 00:27:27,2016-03-01 00:47:16,2,6.49,-73.972869873046875,40.753379821777344,1,N,-73.907661437988281,40.818485260009766,1,21,0.5,0.5,2.7,0,0.3,25
1,2016-03-01 00:27:28,2016-03-01 00:50:17,1,12.70,-73.993865966796875,40.732673645019531,1,N,-73.815650939941406,40.710697174072266,1,36,0.5,0.5,2.16,5.54,0.3,45
2,2016-03-01 00:27:28,2016-03-01 00:34:23,1,1.69,-73.985160827636719,40.727645874023438,1,N,-73.991317749023437,40.743190765380859,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2016-03-01 00:27:29,2016-03-01 00:38:35,1,3.50,-74.006813049316406,40.706863403320313,1,N,-74.001663208007813,40.679344177246094,1,12,0.5,0.5,2.66,0,0.3,15.96
1,2016-03-01 00:27:30,2016-03-01 00:34:57,1,2.00,-74.000930786132813,40.730812072753906,1,N,-73.983261108398438,40.755970001220703,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-03-01 00:27:30,2016-03-01 00:36:14,1,2.14,-73.996368408203125,40.723861694335938,1,N,-73.980728149414063,40.750572204589844,1,9,0.5,0.5,1,0,0.3,11.3
2,2016-03-01 00:27:30,2016-03-01 00:44:37,2,7.95,-74.001380920410156,40.730941772460938,1,N,-73.9527587890625,40.810810089111328,1,23.5,0.5,0.5,1,0,0.3,25.8
2,2016-03-01 00:27:31,2016-03-01 00:31:33,1,.58,-73.997390747070313,40.721446990966797,1,N,-74.002983093261719,40.726863861083984,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-03-01 00:27:31,2016-03-01 00:29:25,1,.33,-73.983062744140625,40.7510986328125,1,N,-73.978797912597656,40.752769470214844,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2016-03-01 00:27:32,2016-03-01 00:38:28,2,1.80,-73.986648559570313,40.740524291992188,1,N,-74.00775146484375,40.741035461425781,1,9.5,0.5,0.5,2.15,0,0.3,12.95
2,2016-03-01 00:27:32,2016-03-01 00:54:04,1,7.94,-73.993240356445313,40.720249176025391,1,N,-73.937911987304688,40.817989349365234,2,26,0.5,0.5,0,0,0.3,27.3
2,2016-03-01 00:27:33,2016-03-01 00:31:17,1,1.25,-73.972152709960937,40.753646850585938,1,N,-73.986518859863281,40.748661041259766,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,2016-03-01 00:27:34,2016-03-01 00:30:58,1,.40,-73.942138671875,40.754310607910156,1,N,-73.93658447265625,40.759849548339844,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-03-01 00:27:34,2016-03-01 00:37:24,1,2.60,-73.983924865722656,40.757125854492188,1,N,-73.995925903320312,40.726711273193359,1,10,0.5,0.5,2.25,0,0.3,13.55
2,2016-03-01 00:27:34,2016-03-01 00:38:36,1,3.80,-73.986167907714844,40.726371765136719,1,N,-73.9451904296875,40.716548919677734,1,13.5,0.5,0.5,2,0,0.3,16.8
1,2016-03-01 00:27:35,2016-03-01 00:45:14,1,5.20,-74.001609802246094,40.734474182128906,1,N,-73.949241638183594,40.790859222412109,1,17,0.5,0.5,3.66,0,0.3,21.96
2,2016-03-01 00:27:35,2016-03-01 00:35:15,1,1.44,-74.002822875976563,40.733699798583984,1,N,-73.987411499023437,40.735721588134766,1,7.5,0.5,0.5,2,0,0.3,10.8
2,2016-03-01 00:27:35,2016-03-01 00:39:51,1,5.21,-73.971458435058594,40.754531860351563,1,N,-74.006683349609375,40.706020355224609,1,16.5,0.5,0.5,3.56,0,0.3,21.36
1,2016-03-01 00:27:36,2016-03-01 00:37:03,1,1.80,-74.0126953125,40.702339172363281,1,N,-73.994041442871094,40.722698211669922,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-03-01 00:27:36,2016-03-01 00:44:03,6,3.89,-73.988723754882813,40.748500823974609,1,N,-73.969955444335937,40.796890258789063,1,15.5,0.5,0.5,2,0,0.3,18.8
2,2016-03-01 00:27:36,2016-03-01 00:37:02,1,1.43,-73.99932861328125,40.728271484375,1,N,-73.985496520996094,40.71923828125,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-03-01 00:27:37,2016-03-01 00:51:05,1,9.80,-73.782516479492188,40.644500732421875,1,N,-73.90869140625,40.667350769042969,1,30,0.5,0.5,0,0,0.3,31.3
1,2016-03-01 00:27:37,2016-03-01 00:30:26,1,.40,-73.98638916015625,40.741249084472656,1,N,-73.981002807617187,40.738510131835938,1,4,0.5,0.5,1.55,0,0.3,6.85
2,2016-03-01 00:27:38,2016-03-01 00:35:48,1,2.78,-74.004608154296875,40.706466674804688,1,N,-73.983078002929688,40.721851348876953,1,10.5,0.5,0.5,2,0,0.3,13.8
2,2016-03-01 00:27:38,2016-03-01 00:49:07,6,16.42,-73.796302795410156,40.644630432128906,2,N,-73.979217529296875,40.751789093017578,2,52,0,0.5,0,5.54,0.3,58.34
1,2016-03-01 00:27:40,2016-03-01 00:34:44,1,1.30,-73.965461730957031,40.760223388671875,1,N,-73.979988098144531,40.753246307373047,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2016-03-01 00:27:41,2016-03-01 00:44:54,2,4.00,-73.982902526855469,40.730804443359375,1,N,-73.952461242675781,40.694862365722656,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-03-01 00:27:41,2016-03-01 00:50:01,1,6.15,-73.983482360839844,40.764408111572266,1,N,-73.890579223632813,40.762619018554687,1,21,0.5,0.5,4.46,0,0.3,26.76
2,2016-03-01 00:27:41,2016-03-01 00:34:17,1,1.77,-74.010108947753906,40.712448120117188,1,N,-73.9859619140625,40.717601776123047,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-03-01 00:27:42,2016-03-01 00:34:15,1,1.88,-73.955032348632813,40.688899993896484,1,N,-73.959373474121094,40.708938598632812,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-03-01 00:27:42,2016-03-01 00:31:25,1,.51,-73.983963012695312,40.725540161132812,1,N,-73.986427307128906,40.719490051269531,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-03-01 00:27:43,2016-03-01 00:34:56,2,2.53,-73.981178283691406,40.774196624755859,1,N,-73.995216369628906,40.745002746582031,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2016-03-01 00:27:44,2016-03-01 00:31:16,2,.50,-74.001960754394531,40.724521636962891,1,N,-73.993659973144531,40.721183776855469,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2016-03-01 00:27:44,2016-03-01 00:35:28,1,1.50,-73.990257263183594,40.729099273681641,1,N,-74.005325317382812,40.732219696044922,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2016-03-01 00:27:44,2016-03-01 00:41:47,5,3.69,-73.990776062011719,40.736495971679688,1,N,-73.96673583984375,40.772289276123047,1,13.5,0.5,0.5,1.5,0,0.3,16.3
2,2016-03-01 00:27:44,2016-03-01 00:59:59,6,16.00,-74.001327514648437,40.731109619140625,1,N,-73.964401245117188,40.590480804443359,1,46,0.5,0.5,0,0,0.3,47.3
2,2016-03-01 00:27:44,2016-03-01 00:41:18,1,3.61,-73.976028442382813,40.763690948486328,1,N,-73.99432373046875,40.719688415527344,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2016-03-01 00:27:45,2016-03-01 00:32:04,1,1.30,-73.969970703125,40.797168731689453,1,N,-73.959419250488281,40.814010620117188,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2016-03-01 00:27:45,2016-03-01 00:34:42,1,2.11,-73.979301452636719,40.761390686035156,1,N,-73.970024108886719,40.786411285400391,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,2016-03-01 00:27:46,2016-03-01 00:46:51,1,5.50,-73.988525390625,40.764278411865234,1,N,-73.919441223144531,40.779060363769531,1,18.5,0.5,0.5,3.95,0,0.3,23.75
1,2016-03-01 00:27:46,2016-03-01 00:40:14,1,3.00,-73.965255737304688,40.769363403320313,1,N,-73.975181579589844,40.790081024169922,4,12,0.5,0.5,0,0,0.3,13.3
2,2016-03-01 00:27:47,2016-03-01 00:33:59,1,1.50,-73.971145629882813,40.758766174316406,1,N,-73.988052368164063,40.747493743896484,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-03-01 00:27:48,2016-03-01 00:38:24,2,2.50,-73.9561767578125,40.772068023681641,1,N,-73.98834228515625,40.764228820800781,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2016-03-01 00:27:48,2016-03-01 00:33:24,1,1.10,-73.988845825195313,40.757259368896484,1,N,-73.974754333496094,40.757408142089844,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2016-03-01 00:27:48,2016-03-01 00:36:16,1,2.04,-73.980880737304688,40.784881591796875,1,N,-73.995712280273437,40.759700775146484,1,9,0.5,0.5,3.09,0,0.3,13.39
2,2016-03-01 00:27:48,2016-03-01 00:31:44,1,.93,-73.974647521972656,40.763420104980469,1,N,-73.961158752441406,40.761741638183594,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-03-01 00:27:48,2016-03-01 00:37:01,2,2.72,-73.98980712890625,40.713981628417969,1,N,-73.949623107910156,40.716701507568359,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-03-01 00:27:49,2016-03-01 00:41:12,1,3.68,-73.987876892089844,40.754909515380859,1,N,-74.005813598632812,40.707729339599609,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,2016-03-01 00:27:49,2016-03-01 00:45:42,1,5.25,-74.001243591308594,40.731029510498047,1,N,-73.946807861328125,40.782440185546875,1,17.5,0.5,0.5,1.5,0,0.3,20.3
2,2016-03-01 00:27:50,2016-03-01 00:47:13,1,4.38,-73.992202758789063,40.763225555419922,1,N,-73.988662719726563,40.717548370361328,2,17,0.5,0.5,0,0,0.3,18.3
2,2016-03-01 00:27:51,2016-03-01 00:32:23,1,.35,-74.015472412109375,40.714996337890625,1,N,-74.011222839355469,40.713993072509766,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-03-01 00:27:51,2016-03-01 00:42:43,5,7.67,-73.987533569335938,40.762191772460937,1,N,-73.940963745117187,40.844490051269531,1,23,0.5,0.5,0,0,0.3,24.3
1,2016-03-01 00:27:52,2016-03-01 00:34:24,1,2.10,-73.987663269042969,40.721511840820313,1,N,-73.962089538574219,40.713298797607422,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-03-01 00:27:52,2016-03-01 00:34:58,1,1.11,-74.003631591796875,40.722450256347656,1,N,-73.987693786621094,40.724327087402344,1,7,0.5,0.5,2.49,0,0.3,10.79
1,2016-03-01 00:27:54,2016-03-01 00:33:56,1,1.10,-73.995841979980469,40.767215728759766,1,N,-73.991065979003906,40.757907867431641,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-03-01 00:27:54,2016-03-01 00:29:53,2,.60,-73.955642700195312,40.776016235351562,1,N,-73.958793640136719,40.771575927734375,1,4,0.5,0.5,0,0,0.3,5.3
2,2016-03-01 00:27:55,2016-03-01 00:47:42,4,8.34,-74.00482177734375,40.729892730712891,1,N,-73.887245178222656,40.749420166015625,1,26,0.5,0.5,5.46,0,0.3,32.76
2,2016-03-01 00:27:56,2016-03-01 00:55:23,1,13.53,-73.9754638671875,40.754703521728516,1,N,-73.829841613769531,40.768558502197266,1,39,0.5,0.5,11.46,5.54,0.3,57.3
1,2016-03-01 00:27:58,2016-03-01 00:37:56,1,1.70,-73.996551513671875,40.725288391113281,1,N,-73.983741760253906,40.713211059570313,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-03-01 00:27:58,2016-03-01 00:33:30,1,1.78,-73.986717224121094,40.761714935302734,1,N,-74.004058837890625,40.742668151855469,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-03-01 00:27:58,2016-03-01 00:35:45,1,1.45,-73.991722106933594,40.759849548339844,1,N,-73.973678588867187,40.748180389404297,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-03-01 00:27:58,2016-03-01 00:57:38,4,11.18,-73.978767395019531,40.736438751220703,1,N,-73.901313781738281,40.867908477783203,2,35,0.5,0.5,0,0,0.3,36.3
1,2016-03-01 00:27:59,2016-03-01 00:44:01,1,4.40,-73.998039245605469,40.722843170166016,1,N,-73.988044738769531,40.667518615722656,4,16,0.5,0.5,0,0,0.3,17.3
2,2016-03-01 00:27:59,2016-03-01 00:50:12,1,9.75,-73.95330810546875,40.771400451660156,1,N,-73.971282958984375,40.675380706787109,1,29.5,0.5,0.5,3.33,0,0.3,34.13
2,2016-03-01 00:27:59,2016-03-01 00:43:21,1,6.52,-74.005599975585938,40.706340789794922,1,N,-73.954551696777344,40.773220062255859,1,20,0.5,0.5,2.5,0,0.3,23.8
1,2016-03-01 00:28:00,2016-03-01 00:42:17,2,2.80,-73.96826171875,40.759117126464844,1,N,-73.954498291015625,40.745044708251953,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2016-03-01 00:28:00,2016-03-01 00:35:25,1,1.00,-73.987373352050781,40.721817016601563,1,N,-73.9996337890625,40.72357177734375,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-03-01 00:28:00,2016-03-01 00:35:19,1,1.60,-73.936126708984375,40.761737823486328,1,N,-73.943466186523438,40.746822357177734,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-03-01 00:28:00,2016-03-01 00:49:18,5,9.20,-74.00994873046875,40.721050262451172,1,N,-73.985610961914062,40.609039306640625,1,27.5,0.5,0.5,3,5.54,0.3,37.34
1,2016-03-01 00:28:01,2016-03-01 00:39:29,1,2.30,-73.991127014160156,40.723861694335938,1,N,-73.995506286621094,40.749496459960938,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2016-03-01 00:28:01,2016-03-01 00:42:22,1,5.10,-74.009185791015625,40.711322784423828,1,N,-73.988265991210937,40.764934539794922,1,16,0.5,0.5,3.46,0,0.3,20.76
2,2016-03-01 00:28:01,2016-03-01 00:29:33,1,.40,0,0,1,N,0,0,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-03-01 00:28:01,2016-03-01 00:46:22,1,7.67,-73.95623779296875,40.778465270996094,1,N,-73.862396240234375,40.832363128662109,2,24,0.5,0.5,0,0,0.3,25.3
2,2016-03-01 00:28:01,2016-03-01 00:38:12,5,2.02,-73.986740112304688,40.751121520996094,1,N,-73.974830627441406,40.729938507080078,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-03-01 00:28:02,2016-03-01 00:45:43,1,5.60,-74.003044128417969,40.733207702636719,1,N,-73.962295532226563,40.662799835205078,1,19,0.5,0.5,4.05,0,0.3,24.35
2,2016-03-01 00:28:02,2016-03-01 00:35:25,1,1.52,-74.011184692382813,40.703380584716797,1,N,-74.0047607421875,40.721107482910156,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-03-01 00:28:02,2016-03-01 00:34:57,1,1.56,-73.976844787597656,40.755508422851563,1,N,-73.958747863769531,40.763801574707031,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-03-01 00:28:02,2016-03-01 00:43:50,1,3.14,-74.007980346679688,40.741081237792969,1,N,-73.977157592773438,40.761131286621094,2,13,0.5,0.5,0,0,0.3,14.3
1,2016-03-01 00:28:03,2016-03-01 00:30:46,2,.10,-73.973197937011719,40.792884826660156,1,N,-73.972114562988281,40.794033050537109,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2016-03-01 00:28:03,2016-03-01 00:46:05,1,4.60,-74.004966735839844,40.740768432617188,1,N,-73.968185424804688,40.694969177246094,2,17.5,0.5,0.5,0,0,0.3,18.8
1,2016-03-01 00:28:04,2016-03-01 00:37:06,1,2.30,-73.954910278320312,40.820446014404297,1,N,-73.947525024414063,40.797813415527344,1,9.5,0.5,0.5,1,0,0.3,11.8
2,2016-03-01 00:28:05,2016-03-01 00:34:12,1,1.31,-74.007392883300781,40.748378753662109,1,N,-73.988990783691406,40.737339019775391,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-03-01 00:28:06,2016-03-01 00:35:12,2,1.20,-73.985610961914062,40.723194122314453,1,N,-73.998092651367188,40.713813781738281,1,7,0.5,0.5,0,0,0.3,8.3
2,2016-03-01 00:28:06,2016-03-01 00:33:43,2,1.36,-73.975486755371094,40.756950378417969,1,N,-73.982353210449219,40.742671966552734,1,6.5,0.5,0.5,1.2,0,0.3,9
2,2016-03-01 00:28:06,2016-03-01 00:38:43,1,4.70,-73.940994262695313,40.839733123779297,1,N,-73.973274230957031,40.790431976318359,1,15,0.5,0.5,0,0,0.3,16.3
2,2016-03-01 00:28:06,2016-03-01 00:30:43,6,.60,-74.000808715820313,40.732040405273438,1,N,-73.998458862304687,40.738918304443359,1,4,0.5,0.5,1.32,0,0.3,6.62
1,2016-03-01 00:28:07,2016-03-01 00:51:23,1,7.80,-74.013641357421875,40.709697723388672,1,N,-73.927078247070313,40.696273803710938,1,25.5,0.5,0.5,5.35,0,0.3,32.15
1,2016-03-01 00:28:07,2016-03-01 00:33:19,1,1.40,-73.989669799804688,40.66900634765625,1,N,-73.974678039550781,40.679878234863281,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2016-03-01 00:28:07,2016-03-01 00:46:43,2,3.99,-74.009536743164062,40.714981079101562,1,N,-73.97869873046875,40.688011169433594,1,16.5,0.5,0.5,4.45,0,0.3,22.25
2,2016-03-01 00:28:07,2016-03-01 00:31:55,1,.85,-73.976364135742187,40.765800476074219,1,N,-73.974494934082031,40.757766723632812,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-03-01 00:28:08,2016-03-01 00:39:38,1,3.60,0,0,1,N,0,0,1,12.5,0.5,0.5,1,0,0.3,14.8
1,2016-03-01 00:28:08,2016-03-01 00:31:48,1,.90,-73.979591369628906,40.75555419921875,1,N,-73.990119934082031,40.748374938964844,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-03-01 00:28:08,2016-03-01 00:32:09,1,.72,-73.969451904296875,40.784999847412109,1,N,-73.97869873046875,40.772968292236328,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-03-01 00:28:09,2016-03-01 00:58:50,1,17.50,-73.98199462890625,40.7630615234375,5,N,-74.20330810546875,40.801414489746094,1,90,0,0,0,0,0.3,90.3
1,2016-03-01 00:28:10,2016-03-01 00:43:08,1,4.10,-73.976272583007812,40.764133453369141,1,N,-73.916290283203125,40.766693115234375,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2016-03-01 00:28:10,2016-03-01 00:41:01,1,3.10,-73.977745056152344,40.6845703125,1,N,-73.983100891113281,40.717338562011719,2,13,0.5,0.5,0,0,0.3,14.3
2,2016-03-01 00:28:10,2016-03-01 00:32:08,1,.92,-73.942405700683594,40.798881530761719,1,N,-73.947990417480469,40.787990570068359,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-03-01 00:28:12,2016-03-01 00:38:00,1,2.62,-73.971389770507812,40.762355804443359,1,N,-73.936164855957031,40.754417419433594,1,10,0.5,0.5,3.39,0,0.3,14.69
1,2016-03-01 00:28:13,2016-03-01 00:33:16,1,1.10,-73.951751708984375,40.809661865234375,1,N,-73.963493347167969,40.798507690429688,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-03-01 00:28:13,2016-03-01 00:43:17,1,3.65,-73.971893310546875,40.754440307617188,1,N,-73.931716918945313,40.768241882324219,1,14.5,0.5,0.5,3.16,0,0.3,18.96
1,2016-03-01 00:28:15,2016-03-01 00:30:52,1,.90,-73.93878173828125,40.802532196044922,1,N,-73.945777893066406,40.790378570556641,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-03-01 00:28:15,2016-03-01 00:34:59,1,.90,-73.983673095703125,40.75750732421875,1,N,-73.979080200195313,40.762165069580078,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-03-01 00:28:15,2016-03-01 00:33:10,1,1.08,-74.009796142578125,40.720874786376953,1,N,-74.011970520019531,40.708843231201172,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-03-01 00:28:15,2016-03-01 00:31:22,2,.44,-74.000831604003906,40.718238830566406,1,N,-74.006393432617188,40.717914581298828,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-03-01 00:28:16,2016-03-01 00:35:56,1,1.90,-73.948043823242188,40.787075042724609,1,N,-73.968971252441406,40.799247741699219,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,2016-03-01 00:28:17,2016-03-01 00:31:53,2,.54,-73.988029479980469,40.718830108642578,1,N,-73.9835205078125,40.726001739501953,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,2016-03-01 00:28:18,2016-03-01 00:37:58,4,3.00,-74.008018493652344,40.741336822509766,1,N,-73.980606079101563,40.764781951904297,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-03-01 00:28:18,2016-03-01 00:37:43,1,3.07,-74.008247375488281,40.741363525390625,1,N,-73.981025695800781,40.765220642089844,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-03-01 00:28:19,2016-03-01 00:47:58,2,9.72,-73.987037658691406,40.7557373046875,1,N,-73.926963806152344,40.861614227294922,1,29,0.5,0.5,5,0,0.3,35.3
2,2016-03-01 00:28:19,2016-03-01 00:41:28,5,3.91,-73.99957275390625,40.738510131835938,1,N,-74.009262084960937,40.704769134521484,1,14,0.5,0.5,3.06,0,0.3,18.36
1,2016-03-01 00:28:20,2016-03-01 00:37:39,1,1.10,-73.995712280273437,40.732986450195313,1,N,-74.004219055175781,40.742267608642578,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-03-01 00:28:21,2016-03-01 00:38:40,6,3.49,-73.966468811035156,40.761398315429688,1,N,-73.918350219726562,40.769744873046875,1,12.5,0.5,0.5,0.5,0,0.3,14.3
1,2016-03-01 00:28:22,2016-03-01 00:54:59,1,6.10,-73.978813171386719,40.741004943847656,1,N,-73.921241760253906,40.690334320068359,1,23.5,0.5,0.5,0,0,0.3,24.8
2,2016-03-01 00:28:22,2016-03-01 00:40:17,2,3.83,-73.963630676269531,40.765670776367188,1,N,-73.908470153808594,40.755058288574219,1,13.5,0.5,0.5,0,0,0.3,14.8
2,2016-03-01 00:28:22,2016-03-01 00:42:39,1,4.91,-73.991706848144531,40.726158142089844,1,N,-73.947731018066406,40.787200927734375,1,15.5,0.5,0.5,2.5,0,0.3,19.3
1,2016-03-01 00:28:25,2016-03-01 00:37:20,1,2.00,-73.984016418457031,40.740253448486328,1,N,-73.967422485351563,40.763664245605469,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-03-01 00:28:26,2016-03-01 00:37:47,1,3.00,-73.97198486328125,40.762092590332031,1,N,-73.942207336425781,40.789634704589844,1,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-03-01 00:28:26,2016-03-01 00:43:58,1,3.00,-73.986900329589844,40.741165161132812,1,N,-73.986152648925781,40.736881256103516,1,13.5,0.5,0.5,2.95,0,0.3,17.75
2,2016-03-01 00:28:26,2016-03-01 00:36:07,3,2.78,-73.973381042480469,40.764232635498047,1,N,-73.949371337890625,40.796165466308594,1,9.5,0.5,0.5,2,0,0.3,12.8
2,2016-03-01 00:28:26,2016-03-01 00:33:59,2,1.83,-73.98687744140625,40.719718933105469,1,N,-73.978019714355469,40.741680145263672,1,7.5,0.5,0.5,2.2,0,0.3,11
2,2016-03-01 00:28:27,2016-03-01 00:36:06,2,1.36,-73.986297607421875,40.769771575927734,1,N,-73.994819641113281,40.760459899902344,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2016-03-01 00:28:28,2016-03-01 00:31:21,3,.80,-73.96185302734375,40.713642120361328,1,N,-73.96826171875,40.707763671875,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-03-01 00:28:28,2016-03-01 00:31:32,5,.58,-73.988044738769531,40.748508453369141,1,N,-73.981941223144531,40.743576049804688,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2016-03-01 00:28:28,2016-03-01 00:38:32,1,2.41,-73.942001342773437,40.754428863525391,1,N,-73.916038513183594,40.781085968017578,2,10.5,0.5,0.5,0,0,0.3,11.8
